-27.602313,-10.907202,40.190261,8.818952,-8.758536,-5.426708,-5.008679,9.306662,-8.584504,-1.993741,3.348543,-0.750217,-4.949718,2.349869,3.258104,1.462409,-5.762428,-5.411553,0.206318,-4.703946,0.514515,-3.735988,-2.298093,1.529137,-0.511690
4.731403,13.810024,4.514217,8.950612,-13.849869,8.080586,4.240815,-7.352011,-12.756348,1.713447,-8.042129,-5.600581,-8.261767,-1.495003,-0.576143,-3.235411,7.445142,-2.588533,1.759610,9.089740,1.507311,-1.653639,-0.186372,0.216840,0.054449
26.754425,-23.660894,10.601644,-12.583607,-7.212686,-0.051310,-8.924245,-1.922428,0.962043,-1.226923,3.780348,-11.583291,-3.877342,-5.432038,-2.015839,-0.258467,0.308950,2.028360,-4.775075,1.308873,0.717656,6.447519,-1.172758,4.678485,0.373627
-12.949924,-15.742702,-7.402136,-8.230040,-4.610781,-1.459593,-4.729114,-0.468686,-3.357229,0.270304,2.082833,-2.046550,2.894239,-7.309026,-2.571841,-1.001025,-0.645396,2.385071,-2.423939,-0.360600,-0.511035,5.636774,4.262138,-1.040637,0.101510
-24.872945,-4.831723,-16.513971,-1.441641,-5.831652,-3.322129,-0.313633,-2.848410,-1.414045,1.444981,-0.367485,-3.623715,4.044941,-4.176006,-5.635167,-0.632300,-1.115229,4.173505,-3.502845,-2.412243,0.562350,4.458670,15.960610,-2.366035,0.008169
8.136200,23.971785,4.924327,-7.435517,13.093748,-0.603758,-11.594549,5.491955,1.740848,0.746820,-0.803603,3.349281,-4.231542,6.794573,3.995565,3.054279,2.094677,3.867493,-1.328237,1.729387,-2.024936,1.739555,-5.322446,0.936632,-0.406893
28.470159,4.816250,3.724043,-9.243298,17.598141,28.667056,12.150081,-0.413042,-6.831494,-4.667183,8.732231,6.669694,-1.293365,-5.515203,4.143876,4.159627,-4.732853,1.062882,-2.861937,1.822330,-0.308813,-2.318196,-1.499106,0.357545,-0.550309
13.958951,24.900333,32.196806,2.392780,-0.343023,2.788958,1.193358,6.372012,4.313806,-4.762555,3.114683,2.159045,0.027010,12.242526,2.493974,-2.437460,-0.857450,-5.095051,4.356570,1.315750,-2.919067,-4.186558,-9.067114,-1.343790,-1.230387
-12.159063,15.304813,-10.839288,-11.339400,11.407253,-5.576148,-5.972483,13.947173,-1.761876,-3.124993,2.398974,4.440849,9.988179,1.035289,3.826134,3.134210,5.673917,-1.250837,-2.515960,3.539170,-7.457526,3.955796,0.025351,-0.314309,1.581201
0.101845,9.985702,-23.517044,-5.090764,-5.366062,-8.188770,-3.488440,4.203328,-3.647425,-6.235519,6.911520,-7.471935,11.510182,-2.179486,-1.582528,2.769835,-3.316110,3.423712,-4.331970,1.357825,-3.219130,3.245226,7.738878,1.272967,-0.068023
-9.688713,10.667802,-4.828130,-1.564682,4.751290,-8.243766,19.104712,12.459505,7.417085,3.998796,-1.750769,-3.256913,-1.494860,-2.900739,-1.046532,-2.750940,0.931534,-1.315796,-0.718446,0.508672,0.029839,0.526761,1.973548,-1.518367,1.078430
-40.078064,-7.387411,-3.480573,-4.382878,9.882820,-4.057817,-4.309807,-11.146954,9.894539,5.902859,0.588221,7.295175,-9.417517,-1.585061,-3.459012,7.065845,2.640589,0.434308,-0.973485,2.125171,0.410997,-2.830590,-1.700162,-1.175058,-0.263996
36.384234,-31.831039,19.175079,18.112458,-0.922058,-1.771817,-6.505813,-4.999699,8.431722,3.462076,-2.796343,1.589326,4.490110,-3.872937,-0.662751,2.414404,-4.868003,-0.336346,-2.695495,-0.908424,3.144056,-2.192717,-4.003663,2.344151,0.186336
11.185422,-0.442902,-1.726679,-6.336448,-2.436819,3.290903,9.554082,-3.854269,-3.797608,2.913050,-2.087725,-7.276080,-4.097887,-3.827825,-5.591068,1.823667,2.494874,3.497565,-0.159164,-1.635856,-0.154385,-0.833044,-2.303459,-0.919097,-0.235968
-7.356239,-3.752984,-3.767259,-19.122037,10.515275,5.781387,-1.163295,6.396593,1.614098,1.485372,-7.091513,-1.422895,-4.207093,-2.388591,0.581406,-2.303497,0.401276,0.626341,2.792259,-2.532480,-2.106242,0.054343,-2.415705,-0.279950,0.088139
